"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"1796100015","20150423T000000","675000","4","3.5","3090","100835","2","0","0","3","9","3090","0","1999","0","98092","47.3087","-122.088","2400","50543"
"3874900090","20150326T000000","448000","2","2","1670","7772","1","0","0","4","6","860","810","1919","0","98126","47.5461","-122.377","1300","7770"
"2461900375","20150414T000000","685000","4","2.5","2770","6000","2","0","0","3","8","2400","370","1993","0","98136","47.5536","-122.383","2120","6000"
"8651611690","20140620T000000","812000","3","3.25","3240","8338","2","0","0","3","9","3240","0","2001","0","98074","47.6321","-122.064","3420","8405"
"0426059055","20141003T000000","620000","3","1.75","2410","35236","1","0","0","3","8","2410","0","1980","2001","98072","47.7651","-122.166","2110","16980"
"1769600147","20140731T000000","477590","3","3.25","2260","7701","2","0","0","3","8","1760","500","2000","0","98146","47.5053","-122.377","1880","7529"
"9268200300","20140520T000000","490000","3","1","1910","8190","1","0","0","4","7","1010","900","1946","0","98117","47.697","-122.365","1600","5042"
"1568100386","20140630T000000","370000","3","1","1320","7341","1","0","0","3","7","1320","0","1982","0","98155","47.7367","-122.295","1160","7573"
"3425059206","20140624T000000","725000","4","2.5","2650","18295","2","0","0","3","8","2650","0","1986","0","98005","47.6075","-122.154","2230","19856"
"6848200018","20140528T000000","840000","4","2.75","3040","2800","2","0","0","3","9","2100","940","1906","2014","98102","47.6245","-122.327","1260","2178"
"4019301500","20140828T000000","507000","3","2.25","2210","11585","1","0","0","4","7","1510","700","1958","0","98155","47.7574","-122.279","1870","14092"
"9206950110","20140712T000000","369000","3","2.5","1320","1683","2","0","0","3","8","1270","50","2004","0","98106","47.5357","-122.365","1320","2206"
"3330500705","20140515T000000","197500","3","1","980","3090","1.5","0","0","3","6","980","0","1903","0","98118","47.5525","-122.277","980","3090"
"1454600266","20141027T000000","925000","4","3.75","4420","9492","2","0","1","3","9","3420","1000","1962","2005","98125","47.7211","-122.283","2880","9900"
"3335000025","20141112T000000","468000","3","2","1570","6300","1","0","0","3","7","820","750","1953","2005","98118","47.5565","-122.275","1510","4281"
"1454100056","20140715T000000","355000","3","1","1600","5001","1.5","0","0","5","6","1080","520","1930","0","98125","47.7232","-122.289","1340","5001"
"7504050090","20150412T000000","720000","3","2.5","2820","14250","2","0","0","3","11","2820","0","1991","0","98074","47.6396","-122.054","2820","12600"
"0408100110","20140612T000000","381000","3","1.75","1800","6000","1","0","0","5","6","900","900","1950","0","98155","47.7505","-122.317","1060","6628"
"5701700011","20140523T000000","1050000","3","4","4380","42769","2","0","0","5","11","4380","0","1983","0","98052","47.7167","-122.109","3630","35425"
"3629970930","20141111T000000","670000","3","3","2980","3730","2","0","0","3","9","2980","0","2005","0","98029","47.5533","-121.995","2710","3640"
"7017200110","20141028T000000","400000","3","1","1690","6658","1","0","0","3","7","1690","0","1942","1982","98133","47.7099","-122.35","1080","5925"
"4054500590","20140626T000000","910000","4","3.5","4040","50479","2","0","0","3","11","4040","0","1987","0","98077","47.7196","-122.048","3770","40899"
"2126059048","20150402T000000","294000","3","1","1250","9427","1","0","0","3","6","1250","0","1931","0","98034","47.7254","-122.175","1590","8250"
"0984200590","20150310T000000","315001","3","1.75","1500","10230","1","0","0","2","7","1500","0","1968","0","98058","47.4349","-122.168","1770","8374"
"9353300090","20140731T000000","360000","3","2","1630","10723","1","0","0","5","7","1630","0","1959","0","98059","47.4898","-122.133","1450","10723"
"7202341110","20150313T000000","702000","4","2.5","3280","5876","2","0","0","3","7","3280","0","2004","0","98053","47.6802","-122.034","2600","5000"
"1122069019","20140826T000000","728000","4","3.5","3490","87497","2","0","0","3","9","3490","0","2001","0","98038","47.4028","-122.002","2400","55657"
"7849200945","20150401T000000","306500","2","1.75","1310","10200","1","0","0","4","6","1310","0","1947","0","98065","47.5231","-121.82","1500","7200"
"0439000090","20150323T000000","564500","4","2.25","1950","6000","1","0","0","3","7","1350","600","1961","0","98115","47.6909","-122.301","1980","6000"
"7788000100","20150206T000000","393000","4","1.75","1790","11801","1","0","0","4","8","1790","0","1974","0","98056","47.5172","-122.17","2000","12988"
"0621069039","20150220T000000","327000","4","2.25","1620","106722","1","0","0","3","8","1200","420","1980","0","98042","47.3394","-122.091","1620","38400"
"3223039013","20140718T000000","567035","3","2","2064","46173","2","0","0","5","7","2064","0","1903","0","98070","47.4469","-122.455","1640","21780"
"9407111220","20150504T000000","303000","2","1","1020","9200","1","0","0","3","7","1020","0","1978","0","98045","47.4461","-121.769","1520","9600"
"2207200820","20141015T000000","413107","3","1.5","1420","7520","1","0","0","4","7","1420","0","1956","0","98007","47.601","-122.134","2000","7520"
"3362400615","20140820T000000","400000","3","1","1350","3090","1.5","0","0","5","6","1350","0","1914","0","98103","47.682","-122.348","1350","3090"
"1591000015","20150505T000000","260000","3","1","1200","6615","1","0","0","4","7","1200","0","1954","0","98106","47.5168","-122.351","1230","6615"
"7972601270","20140530T000000","369000","3","2","1550","8509","1","0","0","3","7","1150","400","1959","0","98106","47.5299","-122.344","1840","7620"
"0993001332","20140903T000000","407000","3","2.25","1430","1448","3","0","0","3","8","1430","0","2005","0","98103","47.6916","-122.341","1430","1383"
"7663700654","20141214T000000","450000","4","1.5","1860","7808","1","0","0","3","7","1080","780","1953","0","98125","47.7314","-122.3","1530","7884"
"7891600245","20150422T000000","430000","3","2","1860","7500","1","0","0","3","7","930","930","1909","1950","98106","47.5662","-122.364","1000","5000"
"3421069118","20141120T000000","297000","2","1.75","1280","37373","1","0","0","4","7","1280","0","1996","0","98022","47.2631","-122.019","2180","48351"
"7280300042","20150401T000000","650000","4","2.25","2330","7220","2","0","1","3","8","1600","730","1988","0","98177","47.7764","-122.386","2220","9100"
"9368700031","20140509T000000","195000","2","1","720","18000","1","0","0","3","6","720","0","1950","0","98178","47.5054","-122.261","1250","7925"
"3876312350","20141202T000000","466000","4","2.25","2170","8050","1","0","0","3","7","1220","950","1976","0","98072","47.7354","-122.174","1820","7700"
"7165700110","20150507T000000","280000","3","3","1390","1080","2","0","0","3","7","1140","250","2006","0","98118","47.5325","-122.282","1450","1461"
"2126079014","20140512T000000","540000","4","2.25","2540","228254","1","0","0","3","8","1450","1090","1990","0","98019","47.719","-121.912","1780","59241"
"5381000082","20150108T000000","185000","2","1","670","6750","1","0","0","4","5","670","0","1947","0","98188","47.4521","-122.283","1700","11520"
"0475000750","20140925T000000","477000","3","2","1750","4990","1","0","0","3","7","950","800","1916","0","98107","47.6667","-122.361","1700","5000"
"6113400047","20150331T000000","530000","4","2.25","2410","14985","1","0","1","4","7","1950","460","1965","0","98166","47.4278","-122.343","2510","15256"
"7202340820","20141028T000000","599000","4","2.5","2480","5000","2","0","0","3","7","2480","0","2004","0","98053","47.6811","-122.035","2410","5000"
"5393601690","20140720T000000","370000","4","1","1310","6000","1.5","0","0","3","7","1310","0","1940","0","98144","47.5822","-122.295","1630","6000"
"1873100490","20150502T000000","760000","4","2.5","3520","8095","2","0","0","3","9","3520","0","2006","0","98052","47.7065","-122.109","2460","4676"
"7203600750","20150427T000000","421000","3","2.5","1930","4505","1","0","3","4","7","1440","490","1973","0","98198","47.3459","-122.326","1550","4505"
"3324069058","20140828T000000","640000","3","2.5","2790","31798","1","0","0","5","8","1650","1140","1953","0","98027","47.5241","-122.039","1400","14849"
"6398000011","20140602T000000","789000","3","3","3740","39640","2","0","2","3","10","3740","0","1991","0","98070","47.4036","-122.462","2930","26136"
"0339600090","20140925T000000","369950","3","2.5","1360","3718","2","0","0","3","7","1360","0","1987","0","98052","47.6827","-122.097","1090","3718"
"3522029031","20140516T000000","363750","3","1.75","1726","197326","2","0","0","4","7","1726","0","1982","0","98070","47.3484","-122.505","2114","99316"
"0725079058","20140811T000000","585000","3","1.75","2220","216493","1","0","2","3","8","2220","0","1989","0","98014","47.6624","-121.951","2900","169884"
"8665900291","20150225T000000","539000","4","2.5","2340","19850","2","0","0","3","9","2340","0","1993","0","98155","47.7672","-122.306","1930","15439"
"8965500820","20140702T000000","851000","5","3.25","3760","9792","2","0","0","3","9","2550","1210","1984","0","98006","47.5654","-122.115","2960","16500"
"6132600165","20140703T000000","850000","3","2.5","3230","5000","2","0","2","5","8","2430","800","1945","0","98117","47.7011","-122.389","1820","5000"
"3432500215","20140610T000000","345000","3","1.75","1540","6909","1","0","0","4","7","920","620","1955","0","98155","47.7451","-122.313","1130","6908"
"3275880100","20141113T000000","700000","4","2.5","2580","15031","2","0","0","3","9","2580","0","1999","0","98052","47.6895","-122.094","3030","10361"
"1432701380","20150407T000000","263000","3","1","1250","7560","1","0","0","3","6","1250","0","1959","0","98058","47.4493","-122.173","1270","7615"
"1061500110","20150423T000000","240000","3","1","1030","15264","1","0","0","4","7","1030","0","1962","0","98056","47.5016","-122.168","1430","14840"
"4022900569","20141017T000000","405000","3","1.75","1900","10454","1","0","0","3","7","1390","510","1978","0","98155","47.7748","-122.291","2000","12000"
"3886902870","20140527T000000","800000","4","2.5","2680","7200","1","0","0","3","8","1380","1300","1952","2013","98033","47.6835","-122.187","1950","8520"
"2581900165","20141021T000000","1130000","4","3.5","4300","8406","2","0","1","3","11","3580","720","1987","0","98040","47.5396","-122.214","2770","10006"
"4178700100","20140715T000000","1160000","4","2.5","4240","43995","2","0","0","3","10","4240","0","1989","0","98075","47.6008","-122.044","3720","59522"
"0203600590","20140627T000000","641000","4","2.5","2770","63118","2","0","0","3","9","2770","0","1997","0","98014","47.6622","-121.961","2770","44224"
"7745500015","20150318T000000","403000","3","1","1400","6879","1","0","0","3","7","1400","0","1951","0","98155","47.7508","-122.286","1950","7400"
"1370802600","20140703T000000","1015000","3","3.25","3620","4000","2","0","0","3","10","2730","890","2005","0","98199","47.6393","-122.403","1910","5000"
"6798100652","20140715T000000","316750","3","2.5","1256","1154","3","0","0","3","7","1256","0","2005","0","98125","47.7146","-122.311","1309","1232"
"1023079147","20140820T000000","652500","4","2.25","2220","130244","2","0","0","3","8","2220","0","1989","0","98027","47.4989","-121.9","2680","130680"
"0421000215","20150416T000000","208000","2","1","700","5100","1","0","0","4","5","700","0","1953","0","98056","47.4957","-122.168","970","5811"
"4054520100","20150210T000000","898000","4","2.5","3700","63991","2","0","0","3","10","3700","0","1992","0","98077","47.7319","-122.051","3210","47215"
"3579700015","20150227T000000","295000","4","1.75","1400","11934","1","0","0","3","7","1050","350","1961","0","98028","47.7346","-122.244","2080","10400"
"9310300215","20150506T000000","652500","4","1.75","3130","18253","2","0","0","3","7","3130","0","1978","0","98133","47.7402","-122.348","1850","12220"
"3905081800","20140725T000000","560000","4","3","2170","5764","2","0","0","3","8","2170","0","1992","0","98029","47.5673","-121.999","2010","5681"
"7236100025","20150504T000000","280000","3","1","1020","8400","1","0","0","4","7","1020","0","1957","0","98056","47.4905","-122.18","1690","8030"
"3223059015","20150410T000000","397500","3","2.5","1860","44093","1","0","0","3","7","1860","0","1978","0","98055","47.4381","-122.188","1900","6130"
"1423089162","20141031T000000","415900","3","2.5","1670","22703","1","0","0","3","7","1310","360","1988","0","98045","47.4708","-121.756","1510","16817"
"8024201503","20140716T000000","475000","2","1.75","1710","8645","1","0","0","4","7","1510","200","1923","0","98115","47.7005","-122.313","1280","5366"
"0859000110","20141002T000000","125000","1","1","500","7440","1","0","0","1","5","500","0","1928","0","98106","47.5252","-122.362","1350","7440"
"2023049245","20140820T000000","296000","4","1.5","1370","9750","1","0","0","3","7","1070","300","1953","0","98168","47.4718","-122.323","1540","9789"
"2391601380","20150223T000000","390000","3","2.25","1650","6250","1.5","0","0","3","7","1650","0","1910","0","98116","47.5639","-122.4","2060","6250"
"9521101015","20140626T000000","725000","6","3","3110","5000","1.5","0","0","5","7","1810","1300","1921","0","98103","47.6631","-122.348","1600","4000"
"1036400110","20140702T000000","605000","3","2.25","2080","12134","1","0","0","4","8","1530","550","1973","0","98052","47.6315","-122.102","2320","12400"
"3876312490","20150414T000000","435000","4","2.25","1910","8400","2","0","0","3","7","1910","0","1975","0","98072","47.7352","-122.175","1910","8400"
"4221270100","20140611T000000","560200","3","2.5","1990","3984","2","0","0","3","8","1990","0","2004","0","98075","47.5914","-122.017","2320","3984"
"4302200590","20150309T000000","375000","3","2.5","1770","5146","2","0","0","3","7","1770","0","1992","0","98106","47.5263","-122.356","1230","5160"
"8635750090","20140602T000000","668500","4","2.5","2710","5500","2","0","0","3","9","2710","0","1999","0","98074","47.6027","-122.023","2710","6242"
"1133000100","20141007T000000","540000","5","1.5","1940","10202","1.5","0","0","4","7","1940","0","1940","0","98125","47.7213","-122.31","1900","8000"
"7631800025","20140606T000000","1035000","4","3.25","3450","11240","2","0","3","4","10","2430","1020","1960","2001","98166","47.4556","-122.372","2412","19499"
"0425069147","20150313T000000","610000","4","2.25","2240","45738","2","0","0","3","7","2240","0","1988","0","98053","47.687","-122.047","3180","45738"
"4140930110","20141210T000000","828200","4","2.75","3400","7081","2","0","0","3","9","3400","0","2001","0","98006","47.5661","-122.123","3060","7081"
"7226000110","20140726T000000","205000","2","1","900","4397","1","0","0","3","6","900","0","1918","0","98055","47.4851","-122.205","1430","4500"
"2228900195","20150311T000000","556000","4","2.5","2240","5402","2","0","0","3","8","2240","0","2005","0","98133","47.772","-122.35","2240","7560"
"7379700051","20150410T000000","375000","3","1.75","1590","14766","1","0","0","3","8","1590","0","1963","0","98007","47.5902","-122.147","2040","10190"
"4047200300","20150205T000000","599900","3","1.5","2605","12030","1","0","0","3","8","1355","1250","2003","0","98019","47.7725","-121.899","1590","15242"
"4242900215","20140618T000000","646000","5","2.75","2870","4461","1","0","0","3","7","1650","1220","1976","0","98107","47.675","-122.39","1890","4196"
"7851980100","20140605T000000","1075000","5","4.75","5180","17811","2","0","2","3","11","4070","1110","2001","0","98065","47.5405","-121.868","3960","15103"
"9126101645","20140610T000000","558000","4","2","2180","3870","1","0","0","3","7","1020","1160","1900","0","98122","47.6089","-122.303","1520","2580"
"6648150090","20150108T000000","1195000","4","4","4050","9517","2","0","0","3","11","3360","690","1990","0","98040","47.5769","-122.215","3330","9436"
"1189000245","20150331T000000","670000","4","2","2250","4200","1.5","0","0","3","7","1650","600","1909","0","98122","47.6136","-122.297","1200","3360"
"4037200735","20150414T000000","430000","4","1.75","2070","9120","1","0","0","4","7","1250","820","1958","0","98008","47.6045","-122.123","1650","8400"
"0723069089","20140715T000000","575000","4","2.5","2550","56628","2","0","0","3","9","2550","0","2001","0","98027","47.4913","-122.081","1870","56628"
"8165500110","20141205T000000","328000","2","2.25","1550","2079","2","0","0","3","8","1550","0","2008","0","98106","47.54","-122.368","1420","1977"
"2025049006","20141112T000000","750000","7","2.75","3410","4056","1.5","0","0","4","8","2130","1280","1906","0","98102","47.6454","-122.316","2510","4056"
"8074200100","20141015T000000","266000","3","1.5","1120","8250","1","0","0","4","7","1120","0","1957","0","98056","47.4905","-122.179","1320","8400"
"2391602250","20140626T000000","440000","4","1.5","1770","5750","2","0","0","3","7","1770","0","1947","0","98116","47.5621","-122.394","970","5750"
"3303230110","20140804T000000","424000","3","1.75","1430","6818","1","0","0","5","7","1430","0","1972","0","98034","47.7271","-122.196","1480","7210"
"1522600100","20140604T000000","760000","4","2.5","2730","36183","2","0","0","3","9","2730","0","1986","0","98052","47.7036","-122.127","2710","5964"
"3205100110","20150421T000000","379600","3","1.75","1270","12420","1","0","0","4","7","1270","0","1962","0","98056","47.5387","-122.179","1560","9910"
"3529000930","20140616T000000","530000","4","2.5","2050","6360","2","0","0","3","8","2050","0","1988","0","98029","47.5641","-122.011","2070","7541"
"4141400100","20150120T000000","545000","4","2.25","2050","9720","2","0","0","3","8","2050","0","1967","0","98008","47.5911","-122.119","2310","9680"
"9562200090","20140624T000000","925000","4","3","3580","35261","1.5","0","0","3","10","3580","0","1985","0","98072","47.7577","-122.134","3540","36750"
"7399800110","20141209T000000","565000","4","2.75","1960","48787","1.5","0","0","4","9","1960","0","1983","0","98072","47.7484","-122.111","1970","36425"
"9508850100","20141103T000000","666000","3","2.25","2780","31510","2","0","0","3","8","2780","0","1979","0","98053","47.67","-122.024","2890","36400"
"6817801030","20150422T000000","280000","3","1","1160","10881","1","0","0","2","7","920","240","1983","0","98074","47.6339","-122.033","1280","10843"
"7454001280","20140611T000000","220000","3","1","1050","6300","1","0","0","3","6","1050","0","1942","0","98146","47.5128","-122.374","740","6300"
"1954430190","20140808T000000","528000","4","2.75","2050","7171","1","0","0","3","8","1540","510","1988","0","98074","47.6194","-122.042","1960","7110"
"4292300010","20140527T000000","405000","3","1.75","1980","8100","1","0","0","4","7","1310","670","1949","0","98133","47.7353","-122.331","1450","8212"
"8929000290","20140514T000000","372977","3","2.5","1690","1618","2","0","0","3","8","1150","540","2014","0","98029","47.5518","-121.998","1690","1618"
"7501000130","20140505T000000","800866","5","2.5","3180","13806","2","0","0","4","10","3180","0","1990","0","98033","47.652","-122.182","3180","13798"
"4178300130","20150413T000000","950000","7","3.5","3470","16264","2","0","0","4","9","3470","0","1980","0","98007","47.6203","-122.149","3040","13500"
"3816300095","20140514T000000","310000","3","1","1050","9876","1","0","0","3","7","1050","0","1953","0","98028","47.7635","-122.262","1760","9403"
"7399301100","20141204T000000","315000","3","1.75","1480","6800","1","0","0","4","7","1480","0","1968","0","98055","47.4633","-122.188","1500","7900"
"7811000020","20141113T000000","490000","3","1.75","1660","8208","1","0","0","4","8","1660","0","1965","0","98005","47.5919","-122.154","2210","11000"
"5166700050","20150211T000000","600000","5","2.25","2760","6350","1","0","0","3","7","1380","1380","1958","0","98126","47.5561","-122.379","2060","6342"
"2927600675","20140609T000000","480000","4","1.75","2220","6500","2","0","3","4","8","2220","0","1964","0","98166","47.4519","-122.375","2430","11600"
"5690500095","20140826T000000","735000","3","3.25","2960","39370","2","0","0","3","10","2960","0","1989","0","98011","47.7452","-122.202","2960","56628"
"8929000170","20140616T000000","357186","2","1.75","1210","1040","2","0","0","3","8","1210","0","2014","0","98029","47.5519","-121.999","1210","1090"
"2624089181","20140812T000000","390000","4","2.75","1790","47250","1","0","0","3","7","1220","570","1987","0","98045","47.5302","-121.746","1250","43791"
"8718500275","20140715T000000","390000","3","2.75","1950","12240","1","0","0","3","7","1250","700","1956","0","98028","47.7401","-122.258","1880","12000"
"0411100020","20141117T000000","310000","3","1.75","1140","8263","1","0","0","5","7","1140","0","1950","0","98155","47.7407","-122.327","1140","6770"
"9113200020","20140612T000000","717000","3","2.5","2480","5137","2","0","0","3","9","2480","0","2000","0","98052","47.684","-122.164","2480","6023"
"8078370010","20150218T000000","470000","4","2.5","2320","12042","1","0","0","4","7","1320","1000","1975","0","98072","47.763","-122.16","2160","7054"
"2770604920","20140903T000000","497000","3","3","2060","1850","2","0","0","3","8","1400","660","2007","0","98119","47.6543","-122.373","1910","2951"
"3948900050","20150427T000000","616000","3","3.25","2130","2306","2","0","1","5","7","1420","710","1924","0","98136","47.5424","-122.391","1560","4500"
"3574801350","20141120T000000","410000","3","2","1410","8088","1","0","0","3","7","1410","0","1987","0","98034","47.7303","-122.227","1770","7401"
"1922069099","20140523T000000","354800","3","2","1370","78408","1","0","0","5","7","1370","0","1964","0","98042","47.3867","-122.081","1620","9690"
"2022059308","20150505T000000","353000","3","2","1678","13862","1","0","0","3","7","1678","0","1994","0","98030","47.3744","-122.19","1550","11753"
"2525300480","20150304T000000","224975","3","1","960","12745","1","0","0","4","6","960","0","1977","0","98038","47.3617","-122.03","1160","10488"
"7979900440","20150512T000000","600000","2","1.75","2080","13054","1","0","1","3","7","2080","0","1951","0","98155","47.7435","-122.292","2440","13054"
"2558660290","20150218T000000","437500","3","2.25","1790","7700","1","0","0","4","7","1340","450","1976","0","98034","47.7205","-122.168","1610","7350"
"8650300190","20140521T000000","567000","3","2.5","2540","6093","2","0","0","3","9","2540","0","1999","0","98034","47.7042","-122.236","2540","5924"
"1105000233","20140906T000000","255000","2","1","940","9330","1","0","0","3","6","940","0","1941","0","98118","47.5445","-122.273","1900","6145"
"2592400170","20141202T000000","475000","4","2.5","2240","7245","1","0","0","4","7","1140","1100","1972","0","98034","47.7161","-122.17","1740","7350"
"9276201190","20140520T000000","480000","4","2.75","2050","3960","1","0","0","4","7","1180","870","1986","0","98116","47.5808","-122.394","1440","5040"
"8644210050","20140926T000000","689000","4","2.75","3220","16145","2","0","0","3","10","3220","0","1993","0","98075","47.5786","-121.995","3200","12921"
"2741100280","20140513T000000","415000","3","1.75","1960","5000","1","0","0","5","6","980","980","1911","0","98108","47.5576","-122.317","1790","5000"
"7941500170","20141202T000000","219000","3","1","970","7790","1","0","0","3","6","970","0","1967","0","98003","47.3165","-122.325","1150","8160"
"1721801025","20140718T000000","210000","2","1","1040","4590","1","0","0","3","7","1040","0","1954","0","98146","47.5078","-122.337","1040","6120"
"9297301495","20150203T000000","440000","3","2.5","2160","3738","2","0","0","3","8","2160","0","1994","0","98126","47.5661","-122.375","1500","4000"
"0192300020","20140521T000000","525000","3","2.75","2100","10362","2","0","0","3","9","1510","590","1998","0","98045","47.4347","-121.417","2240","11842"
"9477100170","20140721T000000","375000","3","1.5","1370","9720","2","0","0","3","7","1370","0","1968","0","98034","47.7302","-122.197","1510","8775"
"7203220050","20141118T000000","988830","5","3.25","4115","7910","2","0","0","3","9","4115","0","2014","0","98053","47.6847","-122.016","3950","6765"
"5702380500","20140908T000000","285000","3","1.75","1160","7006","1","0","0","4","7","1160","0","1992","0","98022","47.1937","-121.98","1670","7750"
"8562800250","20140814T000000","596000","4","2.25","2270","10000","1","0","0","5","8","1720","550","1974","0","98006","47.5599","-122.142","2270","10148"
"0629500170","20150326T000000","679950","4","2.5","2850","5664","2","0","0","3","9","2850","0","2001","0","98075","47.5835","-121.996","2850","5475"
"1117200170","20140919T000000","715000","4","3.5","3260","110579","2","0","0","3","10","3260","0","1997","0","98053","47.6436","-121.997","3470","97895"
"3293400010","20150304T000000","950000","5","2.5","3450","35880","2","0","0","3","11","3450","0","1992","0","98052","47.7173","-122.099","3450","26820"
"1524079093","20140827T000000","275000","3","1.75","1300","20700","1","0","0","3","7","1300","0","1962","0","98024","47.5587","-121.904","1930","37638"
"1524079093","20150318T000000","369500","3","1.75","1300","20700","1","0","0","3","7","1300","0","1962","0","98024","47.5587","-121.904","1930","37638"
"0686200840","20150422T000000","593450","4","2.25","2130","7172","2","0","0","4","8","2130","0","1964","0","98008","47.6271","-122.112","1910","7653"
"3629921060","20140715T000000","825000","5","2.5","2890","5110","2","0","2","3","9","2890","0","2003","0","98029","47.5453","-121.995","3010","5110"
"1331900020","20140925T000000","930000","3","2.5","3780","35273","1.5","0","0","3","10","3780","0","1986","0","98072","47.7499","-122.119","3450","35273"
"6132600380","20150320T000000","562200","3","1.5","1900","5250","1","0","0","4","7","1500","400","1943","0","98117","47.6991","-122.392","1810","5250"
"2424059127","20140820T000000","952000","2","1.75","3490","88909","1","0","3","3","10","2320","1170","1980","0","98006","47.5462","-122.112","3490","40185"
"1771100130","20150316T000000","332900","3","1.5","1190","11996","1","0","0","4","7","1190","0","1969","0","98077","47.7561","-122.071","1190","9756"
"7852040080","20150421T000000","487275","4","2.5","2400","3986","2","0","0","3","8","2400","0","1999","0","98065","47.5344","-121.877","2070","3986"
"4154300275","20150115T000000","245000","2","1","990","4800","1","0","0","3","6","990","0","1908","0","98118","47.5615","-122.28","1700","5400"
"9201000480","20141112T000000","550000","3","1.75","1840","9401","1","0","0","3","8","1840","0","1971","0","98075","47.5847","-122.075","2850","14323"
"0522069022","20140714T000000","599000","5","2.5","2950","72309","2","0","0","3","8","2950","0","2006","0","98058","47.4186","-122.079","1480","56192"
"4331400190","20141112T000000","259950","3","1.5","1240","9500","1","0","0","4","7","1240","0","1955","0","98166","47.4756","-122.35","1845","10125"
"8691300420","20140804T000000","815000","5","3.5","3500","10794","2","0","0","3","10","3500","0","1996","0","98075","47.5887","-121.974","3110","10837"
"0121029034","20140624T000000","549000","2","1","2034","13392","1","1","4","5","7","1159","875","1947","0","98070","47.3312","-122.503","1156","15961"
"6117500430","20140819T000000","925000","5","3.5","4050","13495","1","0","2","4","9","2230","1820","1988","0","98166","47.4384","-122.352","3210","13495"
"3629830050","20141001T000000","620000","4","4","2850","2970","2","0","0","3","8","2120","730","1999","0","98029","47.547","-122.01","2380","3559"
"9257900010","20150422T000000","499900","4","2.25","2360","7650","1","0","0","3","8","1640","720","1963","0","98155","47.75","-122.292","2320","11060"
"6072000440","20150206T000000","620000","5","3","2540","11422","1","0","0","3","8","1270","1270","1962","2014","98006","47.5459","-122.176","2090","10741"
"3630090050","20150220T000000","690000","4","3.5","2710","2147","2","0","0","3","10","2220","490","2007","0","98029","47.5468","-121.994","2650","2252"
"1003600080","20141107T000000","245000","3","1","1010","9678","1","0","0","5","7","1010","0","1955","0","98188","47.4396","-122.285","1010","9375"
"7701960130","20141017T000000","820000","3","2.5","2980","18935","1.5","0","0","3","11","2980","0","1990","0","98077","47.7133","-122.079","3670","18225"
"7203230010","20141015T000000","1050000","4","3.25","3830","8331","2","0","0","3","9","3830","0","2014","0","98053","47.6906","-122.019","4080","8425"
"9830200380","20140917T000000","653000","3","3","3040","5067","3","0","2","3","10","3040","0","1993","0","98118","47.5409","-122.267","1820","5998"
"3629870420","20140912T000000","970000","4","3.5","3780","20023","2","0","2","3","10","3780","0","2001","0","98029","47.5491","-122.006","2150","3675"
"5547700190","20150330T000000","672500","3","2.5","2450","5760","2","0","0","3","9","2450","0","2000","0","98074","47.6145","-122.026","2450","5762"
"3277801640","20141202T000000","440000","4","1.5","1690","3245","1.5","0","0","3","8","1690","0","1929","0","98126","47.5445","-122.375","1380","1590"
"8077200470","20140718T000000","590000","4","2.5","2290","11072","2","0","0","3","9","2290","0","1986","0","98074","47.6283","-122.03","2340","9774"
"3343901403","20141216T000000","635000","4","2.5","2930","8679","2","0","0","3","8","2930","0","2014","0","98056","47.5164","-122.19","2030","7264"
"9290850950","20141218T000000","895000","4","2.5","3480","38985","2","0","0","3","10","3480","0","1989","0","98053","47.6895","-122.052","3630","36290"
"7923300285","20150312T000000","650000","4","2.25","2440","9320","1","0","0","4","7","1880","560","1957","0","98007","47.5933","-122.135","1530","9335"
"8864000440","20140925T000000","225000","3","1","900","6099","1","0","0","3","6","790","110","1944","0","98168","47.4807","-122.289","1240","6099"
"9512500680","20141119T000000","425000","4","1.75","1980","8400","1","0","0","3","7","1330","650","1968","0","98052","47.6721","-122.152","1920","8400"
"4376700430","20140716T000000","572000","5","2.25","2340","9225","2","0","0","3","8","2340","0","1973","0","98052","47.6369","-122.098","2140","9348"
"8078700020","20140603T000000","474900","3","2.25","1800","43647","1","0","0","4","8","1800","0","1976","0","98072","47.7757","-122.132","2480","25608"
"5035300255","20150414T000000","450000","2","1.75","2130","6574","1","0","0","3","8","1500","630","1946","0","98199","47.6529","-122.411","2130","6275"
"3578110020","20141001T000000","436000","3","2.25","1800","6680","2","0","0","3","8","1800","0","1983","0","98034","47.7293","-122.223","1630","8621"
"3578401330","20140718T000000","450000","3","1.75","1540","9154","1","0","0","3","8","1540","0","1983","0","98074","47.6207","-122.042","1990","10273"
"7525000080","20140502T000000","588500","3","1.75","2330","14892","1","0","0","3","8","1970","360","1980","0","98074","47.6267","-122.046","2570","14217"
"4273000095","20150511T000000","340000","4","1.75","1400","8374","1","0","0","3","7","1400","0","1953","0","98166","47.4735","-122.344","1420","8360"
"8678500020","20141213T000000","1575000","4","3.5","5830","131116","2","0","0","3","11","5830","0","2005","0","98024","47.5986","-121.949","5340","207206"
"6918700130","20140811T000000","749000","3","2.5","3380","7126","2","0","0","3","8","3380","0","1965","2003","98008","47.6276","-122.122","1810","7308"
